Iteration, Maximum_Velocity
1895,31.6471
1896,31.6467
1897,31.6463
1898,31.6459
1899,31.6455
1900,31.645
1901,31.5391
1902,31.5387
1903,31.5382
1904,31.5378
1905,31.5374
1906,31.537
1907,31.5366
1908,31.5362
1909,31.5357
1910,31.5353
1911,31.5349
1912,31.5345
1913,31.5341
1914,31.5337
1915,31.5333
1916,31.5328
1917,31.5324
1918,31.532
1919,31.5316
1920,31.5312
1921,31.5308
1922,31.5304
1923,31.5299
1924,31.5295
1925,31.5291
1926,31.5287
1927,31.5283
1928,31.5279
1929,31.5275
1930,31.5271
1931,31.5266
1932,31.5262
1933,31.5258
1934,31.5254
1935,31.525
1936,31.5246
1937,31.5242
1938,31.5238
1939,31.5233
1940,31.5229
1941,31.5225
1942,31.5221
1943,31.5217
1944,31.5213
1945,31.5209
1946,31.5205
1947,31.5201
1948,31.5197
1949,31.5192
1950,31.5188
1951,31.5184
1952,31.518
1953,31.5176
1954,31.5172
1955,31.5168
1956,31.5164
1957,31.516
1958,31.5156
1959,31.5152
1960,31.5147
1961,31.5143
1962,31.5139
1963,31.5135
1964,31.5131
1965,31.5127
1966,31.5123
1967,31.5119
1968,31.5115
1969,31.5111
1970,31.5107
1971,31.5103
1972,31.5099
1973,31.5095
1974,31.5091
1975,31.5086
1976,31.5082
1977,31.5078
1978,31.5074
1979,31.507
1980,31.5066
1981,31.5062
1982,31.5058
1983,31.5054
1984,31.505
1985,31.5046
1986,31.5042
1987,31.5038
1988,31.5034
1989,31.503
1990,31.5026
1991,31.5022
1992,31.5018
1993,31.5014
1994,31.501
1995,31.5006
1996,31.5002
1997,31.4998
1998,31.4994
1999,31.499
2000,31.4986
2001,31.4184
2002,31.418
2003,31.4176
2004,31.4172
2005,31.4168
2006,31.4164
2007,31.416
2008,31.4156
2009,31.4152
2010,31.4148
2011,31.4144
2012,31.414
2013,31.4136
2014,31.4132
2015,31.4128
2016,31.4124
2017,31.412
2018,31.4116
2019,31.4112
2020,31.4108
2021,31.4104
2022,31.41
2023,31.4096
2024,31.4092
2025,31.4088
2026,31.4084
2027,31.408
2028,31.4076
2029,31.4072
2030,31.4069
2031,31.4065
2032,31.4061
2033,31.4057
2034,31.4053
2035,31.4049
2036,31.4045
2037,31.4041
2038,31.4037
2039,31.4033
2040,31.4029
2041,31.4025
2042,31.4021
2043,31.4017
2044,31.4013
2045,31.4009
2046,31.4005
2047,31.4001
2048,31.3997
2049,31.3993
2050,31.3989
2051,31.3986
2052,31.3982
2053,31.3978
2054,31.3974
2055,31.397
2056,31.3966
2057,31.3962
2058,31.3958
2059,31.3954
2060,31.395
2061,31.3946
2062,31.3942
2063,31.3938
2064,31.3934
2065,31.3931
2066,31.3927
2067,31.3923
2068,31.3919
2069,31.3915
2070,31.3911
2071,31.3907
2072,31.3903
2073,31.3899
2074,31.3895
2075,31.3892
2076,31.3888
2077,31.3884
2078,31.388
2079,31.3876
2080,31.3872
2081,31.3868
2082,31.3864
2083,31.386
2084,31.3857
2085,31.3853
2086,31.3849
2087,31.3845
2088,31.3841
2089,31.3837
2090,31.3833
2091,31.3829
2092,31.3826
2093,31.3822
2094,31.3818
2095,31.3814
2096,31.381
2097,31.3806
2098,31.3802
2099,31.3799
2100,31.3795
2101,31.3343
2102,31.3339
2103,31.3335
2104,31.3331
2105,31.3327
2106,31.3324
2107,31.332
2108,31.3316
2109,31.3312
2110,31.3308
2111,31.3304
2112,31.33
2113,31.3297
2114,31.3293
2115,31.3289
2116,31.3285
2117,31.3281
2118,31.3278
2119,31.3274
2120,31.327
2121,31.3266
2122,31.3262
2123,31.3258
2124,31.3255
2125,31.3251
2126,31.3247
2127,31.3243
2128,31.3239
2129,31.3236
2130,31.3232
2131,31.3228
2132,31.3224
2133,31.322
2134,31.3217
2135,31.3213
2136,31.3209
2137,31.3205
2138,31.3201
2139,31.3198
2140,31.3194
2141,31.319
2142,31.3186
2143,31.3182
2144,31.3179
2145,31.3175
2146,31.3171
2147,31.3167
2148,31.3164
2149,31.316
2150,31.3156
2151,31.3152
2152,31.3148
2153,31.3145
2154,31.3141
2155,31.3137
2156,31.3133
2157,31.313
2158,31.3126
2159,31.3122
2160,31.3118
2161,31.3115
2162,31.3111
2163,31.3107
2164,31.3103
2165,31.31
2166,31.3096
2167,31.3092
2168,31.3088
2169,31.3085
2170,31.3081
2171,31.3077
2172,31.3073
2173,31.307
2174,31.3066
2175,31.3062
2176,31.3058
2177,31.3055
2178,31.3051
2179,31.3047
2180,31.3044
2181,31.304
2182,31.3036
2183,31.3032
2184,31.3029
2185,31.3025
2186,31.3021
2187,31.3017
2188,31.3014
2189,31.301
2190,31.3006
2191,31.3003
2192,31.2999
2193,31.2995
2194,31.2992
2195,31.2988
2196,31.2984
2197,31.298
2198,31.2977
2199,31.2973
2200,31.2969
2201,31.2572
2202,31.2568
2203,31.2564
2204,31.2561
2205,31.2557
2206,31.2553
2207,31.255
2208,31.2546
2209,31.2542
2210,31.2538
2211,31.2535
2212,31.2531
2213,31.2527
2214,31.2524
2215,31.252
2216,31.2516
2217,31.2513
2218,31.2509
2219,31.2505
2220,31.2502
2221,31.2498
2222,31.2494
2223,31.2491
2224,31.2487
2225,31.2483
2226,31.248
2227,31.2476
2228,31.2472
2229,31.2469
2230,31.2465
2231,31.2461
2232,31.2458
2233,31.2454
2234,31.2451
2235,31.2447
2236,31.2443
2237,31.244
2238,31.2436
2239,31.2432
2240,31.2429
2241,31.2425
2242,31.2421
2243,31.2418
2244,31.2414
2245,31.241
2246,31.2407
2247,31.2403
2248,31.24
2249,31.2396
2250,31.2392
2251,31.2389
2252,31.2385
2253,31.2382
2254,31.2378
2255,31.2374
2256,31.2371
2257,31.2367
2258,31.2363
2259,31.236
2260,31.2356
2261,31.2353
2262,31.2349
2263,31.2345
2264,31.2342
2265,31.2338
2266,31.2335
2267,31.2331
2268,31.2327
2269,31.2324
2270,31.232
2271,31.2317
2272,31.2313
2273,31.231
2274,31.2306
2275,31.2302
2276,31.2299
2277,31.2295
2278,31.2292
2279,31.2288
2280,31.2284
2281,31.2281
2282,31.2277
2283,31.2274
2284,31.227
2285,31.2267
2286,31.2263
2287,31.2259
2288,31.2256
2289,31.2252
2290,31.2249
2291,31.2245
2292,31.2242
2293,31.2238
2294,31.2234
2295,31.2231
2296,31.2227
2297,31.2224
2298,31.222
2299,31.2217
2300,31.2213
2301,31.1745
2302,31.1742
2303,31.1738
2304,31.1734
2305,31.1731
2306,31.1727
2307,31.1724
2308,31.172
2309,31.1717
2310,31.1713
2311,31.171
2312,31.1706
2313,31.1703
2314,31.1699
2315,31.1695
2316,31.1692
2317,31.1688
2318,31.1685
2319,31.1681
2320,31.1678
2321,31.1674
2322,31.1671
2323,31.1667
2324,31.1664
2325,31.166
2326,31.1657
2327,31.1653
2328,31.165
2329,31.1646
2330,31.1643
2331,31.1639
2332,31.1636
2333,31.1632
2334,31.1628
2335,31.1625
2336,31.1621
2337,31.1618
2338,31.1614
2339,31.1611
2340,31.1607
2341,31.1604
2342,31.16
2343,31.1597
2344,31.1593
2345,31.159
2346,31.1586
2347,31.1583
2348,31.1579
2349,31.1576
2350,31.1572
2351,31.1569
2352,31.1565
2353,31.1562
2354,31.1558
2355,31.1555
2356,31.1551
2357,31.1548
2358,31.1544
2359,31.1541
2360,31.1538
2361,31.1534
2362,31.1531
2363,31.1527
2364,31.1524
2365,31.152
2366,31.1517
2367,31.1513
2368,31.151
2369,31.1506
2370,31.1503
2371,31.1499
2372,31.1496
2373,31.1492
2374,31.1489
2375,31.1485
2376,31.1482
2377,31.1479
2378,31.1475
2379,31.1472
2380,31.1468
2381,31.1465
2382,31.1461
2383,31.1458
2384,31.1454
2385,31.1451
2386,31.1447
2387,31.1444
2388,31.1441
2389,31.1437
2390,31.1434
2391,31.143
2392,31.1427
2393,31.1423
2394,31.142
2395,31.1416
2396,31.1413
2397,31.1409
2398,31.1406
2399,31.1403
2400,31.1399
2401,31.0808
2402,31.0805
2403,31.0801
2404,31.0798
2405,31.0795
2406,31.0791
2407,31.0788
2408,31.0784
2409,31.0781
2410,31.0777
2411,31.0774
2412,31.0771
2413,31.0767
2414,31.0764
2415,31.076
2416,31.0757
2417,31.0753
2418,31.075
2419,31.0747
2420,31.0743
2421,31.074
2422,31.0736
2423,31.0733
2424,31.073
2425,31.0726
2426,31.0723
2427,31.0719
2428,31.0716
2429,31.0712
2430,31.0709
2431,31.0706
2432,31.0702
2433,31.0699
2434,31.0695
2435,31.0692
2436,31.0689
2437,31.0685
2438,31.0682
2439,31.0678
2440,31.0675
2441,31.0672
2442,31.0668
2443,31.0665
2444,31.0661
2445,31.0658
2446,31.0655
2447,31.0651
2448,31.0648
2449,31.0645
2450,31.0641
2451,31.0638
2452,31.0634
2453,31.0631
2454,31.0628
2455,31.0624
2456,31.0621
2457,31.0617
2458,31.0614
2459,31.0611
2460,31.0607
2461,31.0604
2462,31.0601
2463,31.0597
2464,31.0594
2465,31.059
2466,31.0587
2467,31.0584
2468,31.058
2469,31.0577
2470,31.0574
2471,31.057
2472,31.0567
2473,31.0563
2474,31.056
2475,31.0557
2476,31.0553
2477,31.055
2478,31.0547
2479,31.0543
2480,31.054
2481,31.0536
2482,31.0533
2483,31.053
2484,31.0526
2485,31.0523
2486,31.052
2487,31.0516
2488,31.0513
2489,31.051
2490,31.0506
2491,31.0503
2492,31.05
2493,31.0496
2494,31.0493
2495,31.0489
2496,31.0486
2497,31.0483
2498,31.0479
2499,31.0476
2500,31.0473
2501,30.9717
2502,30.9714
2503,30.9711
2504,30.9707
2505,30.9704
2506,30.9701
2507,30.9697
2508,30.9694
2509,30.9691
2510,30.9687
2511,30.9684
2512,30.9681
2513,30.9677
2514,30.9674
2515,30.9671
2516,30.9667
2517,30.9664
2518,30.9661
2519,30.9657
2520,30.9654
2521,30.9651
2522,30.9647
2523,30.9644
2524,30.9641
2525,30.9637
2526,30.9634
2527,30.9631
2528,30.9627
2529,30.9624
2530,30.9621
2531,30.9617
2532,30.9614
2533,30.9611
2534,30.9607
2535,30.9604
2536,30.9601
2537,30.9597
2538,30.9594
2539,30.9591
2540,30.9587
2541,30.9584
2542,30.9581
2543,30.9578
2544,30.9574
2545,30.9571
2546,30.9568
2547,30.9564
2548,30.9561
2549,30.9558
2550,30.9554
2551,30.9551
2552,30.9548
2553,30.9544
2554,30.9541
2555,30.9538
2556,30.9534
2557,30.9531
2558,30.9528
2559,30.9525
2560,30.9521
2561,30.9518
2562,30.9515
2563,30.9511
2564,30.9508
2565,30.9505
2566,30.9501
2567,30.9498
2568,30.9495
2569,30.9491
2570,30.9488
2571,30.9485
2572,30.9482
2573,30.9478
2574,30.9475
2575,30.9472
2576,30.9468
2577,30.9465
2578,30.9462
2579,30.9459
2580,30.9455
2581,30.9452
2582,30.9449
2583,30.9445
2584,30.9442
2585,30.9439
2586,30.9435
2587,30.9432
2588,30.9429
2589,30.9426
2590,30.9422
2591,30.9419
2592,30.9416
2593,30.9412
2594,30.9409
2595,30.9406
2596,30.9403
2597,30.9399
2598,30.9396
2599,30.9393
2600,30.9389
2601,30.8747
2602,30.8744
2603,30.8741
2604,30.8737
2605,30.8734
2606,30.8731
2607,30.8728
2608,30.8724
2609,30.8721
2610,30.8718
2611,30.8715
2612,30.8711
2613,30.8708
2614,30.8705
2615,30.8701
2616,30.8698
2617,30.8695
2618,30.8692
2619,30.8688
2620,30.8685
2621,30.8682
2622,30.8679
2623,30.8675
2624,30.8672
2625,30.8669
2626,30.8665
2627,30.8662
2628,30.8659
2629,30.8656
2630,30.8652
2631,30.8649
2632,30.8646
2633,30.8643
2634,30.8639
2635,30.8636
2636,30.8633
2637,30.863
2638,30.8626
2639,30.8623
2640,30.862
2641,30.8617
2642,30.8613
2643,30.861
2644,30.8607
2645,30.8604
2646,30.86
2647,30.8597
2648,30.8594
2649,30.8591
2650,30.8587
2651,30.8584
2652,30.8581
2653,30.8578
2654,30.8574
2655,30.8571
2656,30.8568
2657,30.8565
2658,30.8561
2659,30.8558
2660,30.8555
2661,30.8552
2662,30.8548
2663,30.8545
2664,30.8542
2665,30.8539
2666,30.8535
2667,30.8532
2668,30.8529
2669,30.8526
2670,30.8522
2671,30.8519
2672,30.8516
2673,30.8513
2674,30.8509
2675,30.8506
2676,30.8503
2677,30.85
2678,30.8497
2679,30.8493
2680,30.849
2681,30.8487
2682,30.8484
2683,30.848
2684,30.8477
2685,30.8474
2686,30.8471
2687,30.8467
2688,30.8464
2689,30.8461
2690,30.8458
2691,30.8455
2692,30.8451
2693,30.8448
2694,30.8445
2695,30.8442
2696,30.8438
2697,30.8435
2698,30.8432
2699,30.8429
2700,30.8425
2701,30.7639
2702,30.7636
2703,30.7632
2704,30.7629
2705,30.7626
2706,30.7623
2707,30.7619
2708,30.7616
2709,30.7613
2710,30.761
2711,30.7607
2712,30.7603
2713,30.76
2714,30.7597
2715,30.7594
2716,30.759
2717,30.7587
2718,30.7584
2719,30.7581
2720,30.7578
2721,30.7574
2722,30.7571
2723,30.7568
2724,30.7565
2725,30.7562
2726,30.7558
2727,30.7555
2728,30.7552
2729,30.7549
2730,30.7545
2731,30.7542
2732,30.7539
2733,30.7536
2734,30.7533
2735,30.7529
2736,30.7526
2737,30.7523
2738,30.752
2739,30.7517
2740,30.7513
2741,30.751
2742,30.7507
2743,30.7504
2744,30.7501
2745,30.7497
2746,30.7494
2747,30.7491
2748,30.7488
2749,30.7485
2750,30.7481
2751,30.7478
2752,30.7475
2753,30.7472
2754,30.7469
2755,30.7465
2756,30.7462
2757,30.7459
2758,30.7456
2759,30.7453
2760,30.7449
2761,30.7446
2762,30.7443
2763,30.744
2764,30.7437
2765,30.7433
2766,30.743
2767,30.7427
2768,30.7424
2769,30.7421
2770,30.7417
2771,30.7414
2772,30.7411
2773,30.7408
2774,30.7405
2775,30.7401
2776,30.7398
2777,30.7395
2778,30.7392
2779,30.7389
2780,30.7385
2781,30.7382
2782,30.7379
2783,30.7376
2784,30.7373
2785,30.737
2786,30.7366
2787,30.7363
2788,30.736
2789,30.7357
2790,30.7354
2791,30.735
2792,30.7347
2793,30.7344
2794,30.7341
2795,30.7338
2796,30.7334
2797,30.7331
2798,30.7328
2799,30.7325
2800,30.7322
2801,30.6412
2802,30.6408
2803,30.6405
2804,30.6402
2805,30.6399
2806,30.6396
2807,30.6393
2808,30.6389
2809,30.6386
2810,30.6383
2811,30.638
2812,30.6377
2813,30.6374
2814,30.637
2815,30.6367
2816,30.6364
2817,30.6361
2818,30.6358
2819,30.6354
2820,30.6351
2821,30.6348
2822,30.6345
2823,30.6342
2824,30.6339
2825,30.6335
2826,30.6332
2827,30.6329
2828,30.6326
2829,30.6323
2830,30.632
2831,30.6316
2832,30.6313
2833,30.631
2834,30.6307
2835,30.6304
2836,30.6301
2837,30.6297
2838,30.6294
2839,30.6291
2840,30.6288
2841,30.6285
2842,30.6282
2843,30.6278
2844,30.6275
2845,30.6272
2846,30.6269
2847,30.6266
2848,30.6263
2849,30.6259
2850,30.6256
2851,30.6253
2852,30.625
2853,30.6247
2854,30.6244
2855,30.624
2856,30.6237
2857,30.6234
2858,30.6231
2859,30.6228
2860,30.6225
2861,30.6221
2862,30.6218
2863,30.6215
2864,30.6212
2865,30.6209
2866,30.6206
2867,30.6202
2868,30.6199
2869,30.6196
2870,30.6193
2871,30.619
2872,30.6187
2873,30.6183
2874,30.618
2875,30.6177
2876,30.6174
2877,30.6171
2878,30.6168
2879,30.6165
2880,30.6161
2881,30.6158
2882,30.6155
2883,30.6152
2884,30.6149
2885,30.6146
2886,30.6142
2887,30.6139
2888,30.6136
2889,30.6133
2890,30.613
2891,30.6127
2892,30.6124
2893,30.612
2894,30.6117
2895,30.6114
2896,30.6111
2897,30.6108
2898,30.6105
2899,30.6102
2900,30.6098
2901,30.5442
2902,30.5439
2903,30.5436
2904,30.5433
2905,30.543
2906,30.5426
2907,30.5423
2908,30.542
2909,30.5417
2910,30.5414
2911,30.5411
2912,30.5408
2913,30.5404
2914,30.5401
2915,30.5398
2916,30.5395
2917,30.5392
2918,30.5389
2919,30.5386
2920,30.5382
2921,30.5379
2922,30.5376
2923,30.5373
2924,30.537
2925,30.5367
2926,30.5364
2927,30.536
2928,30.5357
2929,30.5354
2930,30.5351
2931,30.5348
2932,30.5345
2933,30.5342
2934,30.5338
2935,30.5335
2936,30.5332
2937,30.5329
2938,30.5326
2939,30.5323
2940,30.532
2941,30.5316
2942,30.5313
2943,30.531
2944,30.5307
2945,30.5304
2946,30.5301
2947,30.5298
2948,30.5295
2949,30.5291
2950,30.5288
2951,30.5285
2952,30.5282
2953,30.5279
2954,30.5276
2955,30.5273
2956,30.5269
2957,30.5266
2958,30.5263
2959,30.526
2960,30.5257
2961,30.5254
2962,30.5251
2963,30.5248
2964,30.5244
2965,30.5241
2966,30.5238
2967,30.5235
2968,30.5232
2969,30.5229
2970,30.5226
2971,30.5223
2972,30.5219
2973,30.5216
2974,30.5213
2975,30.521
2976,30.5207
2977,30.5204
2978,30.5201
2979,30.5197
2980,30.5194
2981,30.5191
2982,30.5188
2983,30.5185
2984,30.5182
2985,30.5179
2986,30.5176
2987,30.5172
2988,30.5169
2989,30.5166
2990,30.5163
2991,30.516
2992,30.5157
2993,30.5154
2994,30.5151
2995,30.5148
2996,30.5144
2997,30.5141
2998,30.5138
2999,30.5135
3000,30.5132
3001,30.4485
3002,30.4482
3003,30.4478
3004,30.4475
3005,30.4472
3006,30.4469
3007,30.4466
3008,30.4463
3009,30.446
3010,30.4457
3011,30.4453
3012,30.445
3013,30.4447
3014,30.4444
3015,30.4441
3016,30.4438
3017,30.4435
3018,30.4432
3019,30.4429
3020,30.4425
3021,30.4422
3022,30.4419
3023,30.4416
3024,30.4413
3025,30.441
3026,30.4407
3027,30.4404
3028,30.4401
3029,30.4397
3030,30.4394
3031,30.4391
3032,30.4388
3033,30.4385
3034,30.4382
3035,30.4379
3036,30.4376
3037,30.4373
3038,30.4369
3039,30.4366
3040,30.4363
3041,30.436
3042,30.4357
3043,30.4354
3044,30.4351
3045,30.4348
3046,30.4345
3047,30.4341
3048,30.4338
3049,30.4335
3050,30.4332
3051,30.4329
3052,30.4326
3053,30.4323
3054,30.432
3055,30.4317
3056,30.4313
3057,30.431
3058,30.4307
3059,30.4304
3060,30.4301
3061,30.4298
3062,30.4295
3063,30.4292
3064,30.4289
3065,30.4286
3066,30.4282
3067,30.4279
3068,30.4276
3069,30.4273
3070,30.427
3071,30.4267
3072,30.4264
3073,30.4261
3074,30.4258
3075,30.4254
3076,30.4251
3077,30.4248
3078,30.4245
3079,30.4242
3080,30.4239
3081,30.4236
3082,30.4233
3083,30.423
3084,30.4227
3085,30.4223
3086,30.422
3087,30.4217
3088,30.4214
3089,30.4211
3090,30.4208
3091,30.4205
3092,30.4202
3093,30.4199
3094,30.4196
3095,30.4192
3096,30.4189
3097,30.4186
3098,30.4183
3099,30.418
3100,30.4177
3101,30.3941
3102,30.3938
3103,30.3935
3104,30.3932
3105,30.3929
3106,30.3926
3107,30.3922
3108,30.3919
3109,30.3916
3110,30.3913
3111,30.391
3112,30.3907
3113,30.3904
3114,30.3901
3115,30.3898
3116,30.3895
3117,30.3892
3118,30.3888
3119,30.3885
3120,30.3882
3121,30.3879
3122,30.3876
3123,30.3873
3124,30.387
3125,30.3867
3126,30.3864
3127,30.3861
3128,30.3858
3129,30.3854
3130,30.3851
3131,30.3848
3132,30.3845
3133,30.3842
3134,30.3839
3135,30.3836
3136,30.3833
3137,30.383
3138,30.3827
3139,30.3824
3140,30.382
3141,30.3817
3142,30.3814
3143,30.3811
3144,30.3808
3145,30.3805
3146,30.3802
3147,30.3799
3148,30.3796
3149,30.3793
3150,30.379
3151,30.3787
3152,30.3783
3153,30.378
3154,30.3777
3155,30.3774
3156,30.3771
3157,30.3768
3158,30.3765
3159,30.3762
3160,30.3759
3161,30.3756
3162,30.3753
3163,30.375
3164,30.3746
3165,30.3743
3166,30.374
3167,30.3737
3168,30.3734
3169,30.3731
3170,30.3728
3171,30.3725
3172,30.3722
3173,30.3719
3174,30.3716
3175,30.3713
3176,30.3709
3177,30.3706
3178,30.3703
3179,30.37
3180,30.3697
3181,30.3694
3182,30.3691
3183,30.3688
3184,30.3685
3185,30.3682
3186,30.3679
3187,30.3676
3188,30.3673
3189,30.3669
3190,30.3666
3191,30.3663
3192,30.366
3193,30.3657
3194,30.3654
3195,30.3651
3196,30.3648
3197,30.3645
3198,30.3642
3199,30.3639
3200,30.3636
3201,30.3166
3202,30.3163
3203,30.316
3204,30.3157
3205,30.3154
3206,30.3151
3207,30.3148
3208,30.3144
3209,30.3141
3210,30.3138
3211,30.3135
3212,30.3132
3213,30.3129
3214,30.3126
3215,30.3123
3216,30.312
3217,30.3117
3218,30.3114
3219,30.3111
3220,30.3108
3221,30.3104
3222,30.3101
3223,30.3098
3224,30.3095
3225,30.3092
3226,30.3089
3227,30.3086
3228,30.3083
3229,30.308
3230,30.3077
3231,30.3074
3232,30.3071
3233,30.3068
3234,30.3065
3235,30.3062
3236,30.3058
3237,30.3055
3238,30.3052
3239,30.3049
3240,30.3046
3241,30.3043
3242,30.304
3243,30.3037
3244,30.3034
3245,30.3031
3246,30.3028
3247,30.3025
3248,30.3022
3249,30.3019
3250,30.3016
3251,30.3012
3252,30.3009
3253,30.3006
3254,30.3003
3255,30.3
3256,30.2997
3257,30.2994
3258,30.2991
3259,30.2988
3260,30.2985
3261,30.2982
3262,30.2979
3263,30.2976
3264,30.2973
3265,30.297
3266,30.2966
3267,30.2963
3268,30.296
3269,30.2957
3270,30.2954
3271,30.2951
3272,30.2948
3273,30.2945
3274,30.2942
3275,30.2939
3276,30.2936
3277,30.2933
3278,30.293
3279,30.2927
3280,30.2924
3281,30.2921
3282,30.2918
3283,30.2914
3284,30.2911
3285,30.2908
3286,30.2905
3287,30.2902
3288,30.2899
3289,30.2896
3290,30.2893
3291,30.289
3292,30.2887
3293,30.2884
3294,30.2881
3295,30.2878
3296,30.2875
3297,30.2872
3298,30.2869
3299,30.2866
3300,30.2862
3301,30.1632
3302,30.1629
3303,30.1626
3304,30.1623
3305,30.162
3306,30.1617
3307,30.1614
3308,30.1611
3309,30.1608
3310,30.1605
3311,30.1602
3312,30.1599
3313,30.1595
3314,30.1592
3315,30.1589
3316,30.1586
3317,30.1583
3318,30.158
3319,30.1577
3320,30.1574
3321,30.1571
3322,30.1568
3323,30.1565
3324,30.1562
3325,30.1559
3326,30.1556
3327,30.1553
3328,30.155
3329,30.1547
3330,30.1544
3331,30.1541
3332,30.1537
3333,30.1534
3334,30.1531
3335,30.1528
3336,30.1525
3337,30.1522
3338,30.1519
3339,30.1516
3340,30.1513
3341,30.151
3342,30.1507
3343,30.1504
3344,30.1501
3345,30.1498
3346,30.1495
3347,30.1492
3348,30.1489
3349,30.1486
3350,30.1483
3351,30.148
3352,30.1476
3353,30.1473
3354,30.147
3355,30.1467
3356,30.1464
3357,30.1461
3358,30.1458
3359,30.1455
3360,30.1452
3361,30.1449
3362,30.1446
3363,30.1443
3364,30.144
3365,30.1437
3366,30.1434
3367,30.1431
3368,30.1428
3369,30.1425
3370,30.1422
3371,30.1419
3372,30.1416
3373,30.1413
3374,30.1409
3375,30.1406
3376,30.1403
3377,30.14
3378,30.1397
3379,30.1394
3380,30.1391
3381,30.1388
3382,30.1385
3383,30.1382
3384,30.1379
3385,30.1376
3386,30.1373
3387,30.137
3388,30.1367
3389,30.1364
3390,30.1361
3391,30.1358
3392,30.1355
3393,30.1352
3394,30.1349
3395,30.1346
3396,30.1343
3397,30.1339
3398,30.1336
3399,30.1333
3400,30.133
3401,30.0584
3402,30.0581
3403,30.0578
3404,30.0575
3405,30.0572
3406,30.0569
3407,30.0566
3408,30.0563
3409,30.056
3410,30.0557
3411,30.0554
3412,30.0551
3413,30.0548
3414,30.0545
3415,30.0542
3416,30.0539
3417,30.0536
3418,30.0533
3419,30.053
3420,30.0526
3421,30.0523
3422,30.052
3423,30.0517
3424,30.0514
3425,30.0511
3426,30.0508
3427,30.0505
3428,30.0502
3429,30.0499
3430,30.0496
3431,30.0493
3432,30.049
3433,30.0487
3434,30.0484
3435,30.0481
3436,30.0478
3437,30.0475
3438,30.0472
3439,30.0469
3440,30.0466
3441,30.0463
3442,30.046
3443,30.0457
3444,30.0454
3445,30.0451
3446,30.0448
3447,30.0445
3448,30.0442
3449,30.0438
3450,30.0435
3451,30.0432
3452,30.0429
3453,30.0426
3454,30.0423
3455,30.042
3456,30.0417
3457,30.0414
3458,30.0411
3459,30.0408
3460,30.0405
3461,30.0402
3462,30.0399
3463,30.0396
3464,30.0393
3465,30.039
3466,30.0387
3467,30.0384
3468,30.0381
3469,30.0378
3470,30.0375
3471,30.0372
3472,30.0369
3473,30.0366
3474,30.0363
3475,30.036
3476,30.0357
3477,30.0354
3478,30.0351
3479,30.0348
3480,30.0345
3481,30.0342
3482,30.0339
3483,30.0335
3484,30.0332
3485,30.0329
3486,30.0326
3487,30.0323
3488,30.032
3489,30.0317
3490,30.0314
3491,30.0311
3492,30.0308
3493,30.0305
3494,30.0302
3495,30.0299
3496,30.0296
3497,30.0293
3498,30.029
3499,30.0287
3500,30.0284
3501,29.9853
3502,29.985
3503,29.9847
3504,29.9844
3505,29.9841
3506,29.9838
3507,29.9835
3508,29.9832
3509,29.9829
3510,29.9826
3511,29.9823
3512,29.982
3513,29.9817
3514,29.9814
3515,29.9811
3516,29.9808
3517,29.9805
3518,29.9802
3519,29.9799
3520,29.9795
3521,29.9792
3522,29.9789
3523,29.9786
3524,29.9783
3525,29.978
3526,29.9777
3527,29.9774
3528,29.9771
3529,29.9768
3530,29.9765
3531,29.9762
3532,29.9759
3533,29.9756
3534,29.9753
3535,29.975
3536,29.9747
3537,29.9744
3538,29.9741
3539,29.9738
3540,29.9735
3541,29.9732
3542,29.9729
3543,29.9726
3544,29.9723
3545,29.972
3546,29.9717
3547,29.9714
3548,29.9711
3549,29.9708
3550,29.9705
3551,29.9702
3552,29.9699
3553,29.9696
3554,29.9693
3555,29.969
3556,29.9687
3557,29.9684
3558,29.9681
3559,29.9678
3560,29.9675
3561,29.9672
3562,29.9669
3563,29.9666
3564,29.9663
3565,29.966
3566,29.9657
3567,29.9654
3568,29.9651
3569,29.9648
3570,29.9645
3571,29.9642
3572,29.9639
3573,29.9636
3574,29.9633
3575,29.963
3576,29.9627
3577,29.9624
3578,29.9621
3579,29.9618
3580,29.9615
3581,29.9612
3582,29.9609
3583,29.9606
3584,29.9603
3585,29.9599
3586,29.9596
3587,29.9593
3588,29.959
3589,29.9587
3590,29.9584
3591,29.9581
3592,29.9578
3593,29.9575
3594,29.9572
3595,29.9569
3596,29.9566
3597,29.9563
3598,29.956
3599,29.9557
3600,29.9554
3601,29.9418
3602,29.9415
3603,29.9412
3604,29.9409
3605,29.9406
3606,29.9403
3607,29.94
3608,29.9397
3609,29.9394
3610,29.9391
3611,29.9388
3612,29.9385
3613,29.9382
3614,29.9379
3615,29.9376
3616,29.9373
3617,29.937
3618,29.9367
3619,29.9364
3620,29.9361
3621,29.9358
3622,29.9355
3623,29.9352
3624,29.9349
3625,29.9346
3626,29.9343
3627,29.934
3628,29.9337
3629,29.9334
3630,29.9331
3631,29.9328
3632,29.9325
3633,29.9322
3634,29.9319
3635,29.9316
3636,29.9313
3637,29.931
3638,29.9307
3639,29.9304
3640,29.9301
3641,29.9298
3642,29.9295
3643,29.9292
3644,29.9289
3645,29.9286
3646,29.9283
3647,29.928
3648,29.9277
3649,29.9274
3650,29.9271
3651,29.9268
3652,29.9265
3653,29.9262
3654,29.9259
3655,29.9256
3656,29.9253
3657,29.925
3658,29.9247
3659,29.9244
3660,29.9241
3661,29.9238
3662,29.9235
3663,29.9232
