Iteration, Maximum_Velocity
1878,13.3937
1879,13.4024
1880,13.4111
1881,13.4197
1882,13.4283
1883,13.4369
1884,13.4454
1885,13.4595
1886,13.4789
1887,13.4982
1888,13.5173
1889,13.5362
1890,13.5551
1891,13.5737
1892,13.5922
1893,13.6106
1894,13.6287
1895,13.6467
1896,13.6645
1897,13.6822
1898,13.6996
1899,13.7169
1900,13.734
1901,13.7508
1902,13.7675
1903,13.784
1904,13.8003
1905,13.8164
1906,13.8323
1907,13.8479
1908,13.8634
1909,13.8786
1910,13.8937
1911,13.9085
1912,13.9231
1913,13.9375
1914,13.9516
1915,13.9656
1916,13.9793
1917,13.9927
1918,14.006
1919,14.019
1920,14.0318
1921,14.0444
1922,14.0567
1923,14.0689
1924,14.0807
1925,14.0924
1926,14.1038
1927,14.115
1928,14.126
1929,14.1368
1930,14.1473
1931,14.1576
1932,14.1676
1933,14.1775
1934,14.1871
1935,14.1965
1936,14.2056
1937,14.2146
1938,14.2233
1939,14.2318
1940,14.2401
1941,14.2482
1942,14.256
1943,14.2637
1944,14.2711
1945,14.2784
1946,14.2854
1947,14.2923
1948,14.2989
1949,14.3053
1950,14.3116
1951,14.3176
1952,14.3235
1953,14.3291
1954,14.3346
1955,14.3399
1956,14.3985
1957,14.5515
1958,14.6855
1959,14.8028
1960,14.9052
1961,14.9943
1962,15.0714
1963,15.1378
1964,15.1944
1965,15.2421
1966,15.2816
1967,15.3134
1968,15.3381
1969,15.356
1970,15.3673
1971,15.3723
1972,15.371
1973,15.3634
1974,15.3496
1975,15.3293
1976,15.3025
1977,15.2687
1978,15.2278
1979,15.1792
1980,15.1226
1981,15.0573
1982,14.983
1983,14.8988
1984,14.8041
1985,14.6983
1986,14.5807
1987,14.4505
1988,14.4293
1989,14.4299
1990,14.4305
1991,14.4309
1992,14.4313
1993,14.4315
1994,14.4317
1995,14.4318
1996,14.4318
1997,14.4317
1998,14.4315
1999,14.4312
2000,14.4309
2001,14.4305
2002,14.43
2003,14.4294
2004,14.4287
2005,14.428
2006,14.4272
2007,14.4263
2008,14.4253
2009,14.4243
2010,14.4232
2011,14.422
2012,14.4207
2013,14.4194
2014,14.418
2015,14.4165
2016,14.4149
2017,14.4133
2018,14.4116
2019,14.4098
2020,14.408
2021,14.4198
2022,14.625
2023,14.7955
2024,14.9342
2025,15.0435
2026,15.126
2027,15.1837
2028,15.2181
2029,15.2308
2030,15.2228
2031,15.1948
2032,15.1475
2033,15.1886
2034,15.2793
2035,15.369
2036,15.4577
2037,15.5451
2038,15.6311
2039,15.7157
2040,15.7987
2041,15.8802
2042,15.9601
2043,16.0384
2044,16.1151
2045,16.1902
2046,16.2636
2047,16.3355
2048,16.4058
2049,16.4746
2050,16.5419
2051,16.6076
2052,16.6718
2053,16.7346
2054,16.7959
2055,16.8557
2056,16.914
2057,16.9709
2058,17.0263
2059,17.0802
2060,17.1326
2061,17.1836
2062,17.233
2063,17.2809
2064,17.3273
2065,17.3721
2066,17.4155
2067,17.4572
2068,17.4975
2069,17.5362
2070,17.5733
2071,17.609
2072,17.6431
2073,17.6758
2074,17.7069
2075,17.7366
2076,17.7649
2077,17.7918
2078,17.8173
2079,17.8415
2080,17.8645
2081,17.8861
2082,17.9066
2083,17.926
2084,17.9443
2085,17.9616
2086,17.9778
2087,17.9932
2088,18.0077
2089,18.0215
2090,18.0345
2091,18.0468
2092,18.0586
2093,18.0698
2094,18.0806
2095,18.0909
2096,18.101
2097,18.1107
2098,18.1203
2099,18.1297
2100,18.1391
2101,18.1484
2102,18.1578
2103,18.1673
2104,18.177
2105,18.1869
2106,18.1971
2107,18.2075
2108,18.2184
2109,18.2296
2110,18.2413
2111,18.2534
2112,18.266
2113,18.2791
2114,18.2928
2115,18.307
2116,18.3218
2117,18.3371
2118,18.353
2119,18.3694
2120,18.3864
2121,18.4038
2122,18.4218
2123,18.4402
2124,18.459
2125,18.4782
2126,18.4978
2127,18.5177
2128,18.5379
2129,18.5583
2130,18.5788
2131,18.5995
2132,18.6202
2133,18.6409
2134,18.6616
2135,18.6822
2136,18.7027
2137,18.723
2138,18.743
2139,18.7627
2140,18.782
2141,18.8009
2142,18.8193
2143,18.8373
2144,18.8547
2145,18.8715
2146,18.8878
2147,18.9035
2148,18.9185
2149,18.9328
2150,18.9465
2151,18.9594
2152,18.9717
2153,18.9832
2154,18.9939
2155,19.0039
2156,19.0132
2157,19.0216
2158,19.0293
2159,19.0362
2160,19.0422
2161,19.0475
2162,19.052
2163,19.0556
2164,19.0584
2165,19.0603
2166,19.0614
2167,19.0615
2168,19.0608
2169,19.0592
2170,19.0566
2171,19.0531
2172,19.0486
2173,19.0431
2174,19.0365
2175,19.0289
2176,19.0203
2177,19.0105
2178,18.9996
2179,18.9876
2180,18.9744
2181,18.96
2182,18.9444
2183,18.9275
2184,18.9095
2185,18.8902
2186,18.8697
2187,18.8481
2188,18.8253
2189,18.8014
2190,18.7765
2191,18.7507
2192,18.7241
2193,18.6967
2194,18.6689
2195,18.6407
2196,18.6123
2197,18.584
2198,18.556
2199,18.5285
2200,18.5018
2201,18.4763
2202,18.4521
2203,18.4295
2204,18.4088
2205,18.3903
2206,18.3742
2207,18.3605
2208,18.3496
2209,18.3415
2210,18.3363
2211,18.3339
2212,18.3343
2213,18.3376
2214,18.3434
2215,18.3517
2216,18.3623
2217,18.3748
2218,18.3892
2219,18.4051
2220,18.4223
2221,18.4404
2222,18.4592
2223,18.4786
2224,18.4981
2225,18.5177
2226,18.5371
2227,18.5562
2228,18.5748
2229,18.5927
2230,18.6099
2231,18.6263
2232,18.6418
2233,18.6563
2234,18.6698
2235,18.6824
2236,18.6939
2237,18.7044
2238,18.7139
2239,18.7225
2240,18.73
2241,18.7367
2242,18.7424
2243,18.7472
2244,18.7513
2245,18.7545
2246,18.757
2247,18.7588
2248,18.7599
2249,18.7603
2250,18.7601
2251,18.7594
2252,18.7581
2253,18.7564
2254,18.7541
2255,18.7514
2256,18.7483
2257,18.7448
2258,18.7409
2259,18.7367
2260,18.7322
2261,18.7274
2262,18.7223
2263,18.717
2264,18.7114
2265,18.7056
2266,18.6996
2267,18.6934
2268,18.687
2269,18.6804
2270,18.6737
2271,18.6669
2272,18.6599
2273,18.6528
2274,18.6455
2275,18.6382
2276,18.6308
2277,18.6232
2278,18.6156
2279,18.6079
2280,18.6001
2281,18.5923
2282,18.5844
2283,18.5765
2284,18.5686
2285,18.5606
2286,18.5527
2287,18.5447
2288,18.5367
2289,18.5287
2290,18.5207
2291,18.5126
2292,18.5046
2293,18.4965
2294,18.4885
2295,18.4804
2296,18.4723
2297,18.4642
2298,18.4562
2299,18.4481
2300,18.44
2301,18.4319
2302,18.4238
2303,18.4157
2304,18.4075
2305,18.3994
2306,18.3913
2307,18.3832
2308,18.3751
2309,18.367
2310,18.3589
2311,18.3508
2312,18.3427
2313,18.3346
2314,18.3265
2315,18.3184
2316,18.3104
2317,18.3023
2318,18.2942
2319,18.2862
2320,18.2781
2321,18.2701
2322,18.262
2323,18.254
2324,18.246
2325,18.238
2326,18.2299
2327,18.222
2328,18.214
2329,18.206
2330,18.198
2331,18.1901
2332,18.1821
2333,18.1742
2334,18.1662
2335,18.1583
2336,18.1504
2337,18.1425
2338,18.1346
2339,18.1267
2340,18.1189
2341,18.111
2342,18.1032
2343,18.0953
2344,18.0875
2345,18.0797
2346,18.0719
2347,18.0641
2348,18.0563
2349,18.0486
2350,18.0408
2351,18.0331
2352,18.0254
2353,18.0176
2354,18.0099
2355,18.0022
2356,17.9945
2357,17.9869
2358,17.9792
2359,17.9716
2360,17.9639
2361,17.9563
2362,17.9487
2363,17.9411
2364,17.9335
2365,17.9259
2366,17.9183
2367,17.9108
2368,17.9032
2369,17.8957
2370,17.8882
2371,17.8806
2372,17.8731
2373,17.8656
2374,17.8582
2375,17.8507
2376,17.8432
2377,17.8358
2378,17.8283
2379,17.8209
2380,17.8134
2381,17.806
2382,17.7986
2383,17.7912
2384,17.7838
2385,17.7765
2386,17.7691
2387,17.7617
2388,17.7544
2389,17.7471
2390,17.7397
2391,17.7324
2392,17.7251
2393,17.7178
2394,17.7105
2395,17.7032
2396,17.6959
2397,17.6886
2398,17.6814
2399,17.6741
2400,17.6669
2401,17.6597
2402,17.6525
2403,17.6452
2404,17.638
2405,17.6309
2406,17.6237
2407,17.6165
2408,17.6093
2409,17.6022
2410,17.595
2411,17.5879
2412,17.5807
2413,17.5736
2414,17.5665
2415,17.5594
2416,17.5523
2417,17.5452
2418,17.5381
2419,17.531
2420,17.5239
2421,17.5169
2422,17.5098
2423,17.5028
2424,17.4957
2425,17.4887
2426,17.4816
2427,17.4746
2428,17.4676
2429,17.4606
2430,17.4536
2431,17.4466
2432,17.4396
2433,17.4326
2434,17.4256
2435,17.4187
2436,17.4117
2437,17.4047
2438,17.3978
2439,17.3908
2440,17.3839
2441,17.377
2442,17.37
2443,17.3631
2444,17.3562
2445,17.3493
2446,17.3424
2447,17.3355
2448,17.3286
2449,17.3217
2450,17.3148
2451,17.308
2452,17.3011
2453,17.2942
2454,17.2874
2455,17.2805
2456,17.2737
2457,17.2669
2458,17.26
2459,17.2532
2460,17.2583
2461,17.2688
2462,17.2792
2463,17.2895
2464,17.2997
2465,17.3098
2466,17.3198
2467,17.3296
2468,17.3394
2469,17.349
2470,17.3586
2471,17.3681
2472,17.3775
2473,17.3867
2474,17.3959
2475,17.405
2476,17.414
2477,17.4229
2478,17.4318
2479,17.4405
2480,17.4492
2481,17.4578
2482,17.4663
2483,17.4747
2484,17.4831
2485,17.4913
2486,17.4995
2487,17.5076
2488,17.5157
2489,17.5236
2490,17.5315
2491,17.5393
2492,17.5471
2493,17.5547
2494,17.5623
2495,17.5698
2496,17.5772
2497,17.5846
2498,17.5919
2499,17.5991
2500,17.6062
2501,17.6133
2502,17.6203
2503,17.6272
2504,17.634
2505,17.6407
2506,17.6474
2507,17.654
2508,17.6606
2509,17.667
2510,17.6734
2511,17.6797
2512,17.6859
2513,17.692
2514,17.698
2515,17.704
2516,17.7099
2517,17.7157
2518,17.7214
2519,17.727
2520,17.7325
2521,17.738
2522,17.7433
2523,17.7486
2524,17.7537
2525,17.7588
2526,17.7638
2527,17.7686
2528,17.7734
2529,17.7781
2530,17.7826
2531,17.7995
2532,17.8231
2533,17.8464
2534,17.8695
2535,17.8923
2536,17.9148
2537,17.937
2538,17.9589
2539,17.9805
2540,18.0019
2541,18.023
2542,18.0437
2543,18.0642
2544,18.0844
2545,18.1043
2546,18.1239
2547,18.1432
2548,18.1623
2549,18.181
2550,18.1994
2551,18.2175
2552,18.2353
2553,18.2528
2554,18.27
2555,18.2869
2556,18.3035
2557,18.3197
2558,18.3357
2559,18.3513
2560,18.3666
2561,18.3817
2562,18.3964
2563,18.4107
2564,18.4248
2565,18.4385
2566,18.4519
2567,18.465
2568,18.4777
2569,18.4901
2570,18.5022
2571,18.5139
2572,18.5252
2573,18.5363
2574,18.5469
2575,18.5573
2576,18.5672
2577,18.5768
2578,18.5861
2579,18.5949
2580,18.6034
2581,18.6116
2582,18.6193
2583,18.6267
2584,18.6337
2585,18.6402
2586,18.6464
2587,18.6522
2588,18.6576
2589,18.6625
2590,18.6671
2591,18.6712
2592,18.6749
2593,18.6781
2594,18.6809
2595,18.6833
2596,18.6852
2597,18.6867
2598,18.6876
2599,18.6881
2600,18.6882
2601,18.6877
2602,18.6868
2603,18.6853
2604,18.6833
2605,18.6809
2606,18.6779
2607,18.6743
2608,18.6703
2609,18.6656
2610,18.6605
2611,18.6547
2612,18.6485
2613,18.6416
2614,18.6341
2615,18.6261
2616,18.6174
2617,18.6082
2618,18.5983
2619,18.5879
2620,18.5768
2621,18.565
2622,18.5526
2623,18.5396
2624,18.5259
2625,18.5116
2626,18.4966
2627,18.4809
2628,18.4646
2629,18.4476
2630,18.4299
2631,18.4115
2632,18.3924
2633,18.3726
2634,18.3522
2635,18.331
2636,18.3091
2637,18.2866
2638,18.2633
2639,18.2393
2640,18.2147
2641,18.1894
2642,18.1633
2643,18.1366
2644,18.1092
2645,18.0812
2646,18.0524
2647,18.0231
2648,18.0234
2649,18.0328
2650,18.0417
2651,18.0502
2652,18.0583
2653,18.0659
2654,18.073
2655,18.0797
2656,18.086
2657,18.0919
2658,18.0973
2659,18.1023
2660,18.1068
2661,18.1109
2662,18.1146
2663,18.1179
2664,18.1208
2665,18.1233
2666,18.1253
2667,18.1409
2668,18.1592
2669,18.1773
2670,18.1952
2671,18.2129
2672,18.2304
2673,18.2477
2674,18.2647
2675,18.2816
2676,18.2982
2677,18.3146
2678,18.3308
2679,18.3467
2680,18.3624
2681,18.3779
2682,18.3932
2683,18.4083
2684,18.4231
2685,18.4377
2686,18.4521
2687,18.4663
2688,18.4802
2689,18.4939
2690,18.5073
2691,18.5205
2692,18.5335
2693,18.5463
2694,18.5588
2695,18.5711
2696,18.5832
2697,18.595
2698,18.6066
2699,18.618
2700,18.6291
2701,18.64
2702,18.6507
2703,18.6611
2704,18.6713
2705,18.6813
2706,18.691
2707,18.7005
2708,18.7098
2709,18.7188
2710,18.7276
2711,18.7361
2712,18.7444
2713,18.7525
2714,18.7604
2715,18.768
2716,18.7753
2717,18.7825
2718,18.7894
2719,18.796
2720,18.8025
2721,18.8087
2722,18.8172
2723,18.8302
2724,18.843
2725,18.8557
2726,18.8682
2727,18.8807
2728,18.893
2729,18.9051
2730,18.9172
2731,18.9291
2732,18.9408
2733,18.9524
2734,18.9639
2735,18.9753
2736,18.9865
2737,18.9975
2738,19.0084
2739,19.0192
2740,19.0298
2741,19.0403
2742,19.0506
2743,19.0608
2744,19.0708
2745,19.0807
2746,19.0904
2747,19.1
2748,19.1094
2749,19.1187
2750,19.1278
2751,19.1367
2752,19.1455
2753,19.1542
2754,19.1626
2755,19.1709
2756,19.179
2757,19.187
2758,19.1948
2759,19.2024
2760,19.2098
2761,19.2171
2762,19.2241
2763,19.231
2764,19.2377
2765,19.2442
2766,19.2505
2767,19.2567
2768,19.2626
2769,19.2683
2770,19.2738
2771,19.2792
2772,19.2843
2773,19.2892
2774,19.2939
2775,19.2983
2776,19.3026
2777,19.3066
2778,19.3104
2779,19.314
2780,19.3174
2781,19.3205
2782,19.3234
2783,19.326
2784,19.3284
2785,19.3305
2786,19.3324
2787,19.334
2788,19.3354
2789,19.3365
2790,19.3374
2791,19.3379
2792,19.3382
2793,19.3383
2794,19.338
2795,19.3375
2796,19.3366
2797,19.3355
2798,19.3638
2799,19.4007
2800,19.4373
2801,19.4735
2802,19.5094
2803,19.5448
2804,19.5799
2805,19.6145
2806,19.6487
2807,19.6824
2808,19.7157
2809,19.7485
2810,19.7809
2811,19.8127
2812,19.844
2813,19.8748
2814,19.905
2815,19.9348
2816,19.9639
2817,19.9925
2818,20.0205
2819,20.048
2820,20.0749
2821,20.1012
2822,20.1269
2823,20.1519
2824,20.1764
2825,20.2003
2826,20.2236
2827,20.2463
2828,20.2683
2829,20.2897
2830,20.3105
2831,20.3307
2832,20.3503
2833,20.3692
2834,20.3875
2835,20.4051
2836,20.4222
2837,20.4386
2838,20.4543
2839,20.4695
2840,20.484
2841,20.4978
2842,20.5111
2843,20.5236
2844,20.5356
2845,20.5469
2846,20.5576
2847,20.5676
2848,20.5769
2849,20.5857
2850,20.5937
2851,20.6011
2852,20.6079
2853,20.614
2854,20.6194
2855,20.6241
2856,20.6282
2857,20.6316
2858,20.6343
2859,20.6362
2860,20.6375
2861,20.6381
2862,20.6379
2863,20.637
2864,20.6354
2865,20.633
2866,20.6299
2867,20.6259
2868,20.6212
2869,20.6156
2870,20.6092
2871,20.602
2872,20.5939
2873,20.585
2874,20.5751
2875,20.5643
2876,20.5526
2877,20.54
2878,20.5263
2879,20.5117
2880,20.496
2881,20.4793
2882,20.4615
2883,20.4426
2884,20.4225
2885,20.4013
2886,20.3789
2887,20.3553
2888,20.3304
2889,20.3043
2890,20.3135
2891,20.3288
2892,20.3441
2893,20.3594
2894,20.3746
2895,20.3898
2896,20.4049
2897,20.4198
2898,20.4347
2899,20.4493
2900,20.4638
2901,20.478
2902,20.4918
2903,20.5053
2904,20.5184
2905,20.5309
2906,20.5427
2907,20.5538
2908,20.5641
2909,20.5733
2910,20.5814
2911,20.588
2912,20.593
2913,20.5962
2914,20.5971
2915,20.5956
2916,20.5912
2917,20.5834
2918,20.5718
2919,20.5559
2920,20.5349
2921,20.5083
2922,20.4751
2923,20.4345
2924,20.3856
2925,20.3272
2926,20.2583
2927,20.1774
2928,20.0833
2929,19.9746
2930,19.8837
2931,19.8956
2932,19.9095
2933,19.924
2934,19.9383
2935,19.9523
2936,19.9659
2937,19.9792
2938,19.9921
2939,20.0046
2940,20.0165
2941,20.0279
2942,20.0387
2943,20.0487
2944,20.058
2945,20.0663
2946,20.0737
2947,20.0799
2948,20.0849
2949,20.0885
2950,20.0905
2951,20.0908
2952,20.0892
2953,20.0854
2954,20.0793
2955,20.0706
2956,20.059
2957,20.0444
2958,20.0263
2959,20.0046
2960,19.9789
2961,19.9489
2962,20.0087
2963,20.0694
2964,20.1284
2965,20.1856
2966,20.2411
2967,20.295
2968,20.3471
2969,20.3975
2970,20.4464
2971,20.4936
2972,20.5393
2973,20.5834
2974,20.6259
2975,20.667
2976,20.7067
2977,20.7449
2978,20.7818
2979,20.8173
2980,20.8514
2981,20.8843
2982,20.9159
2983,20.9464
2984,20.9756
2985,21.0037
2986,21.0306
2987,21.0565
2988,21.0813
2989,21.1051
2990,21.1279
2991,21.1497
2992,21.1706
2993,21.1905
2994,21.2096
2995,21.2278
2996,21.2452
2997,21.2617
2998,21.2774
2999,21.2924
3000,21.3066
3001,21.3201
3002,21.3329
3003,21.3449
3004,21.3563
3005,21.367
3006,21.3771
3007,21.3866
3008,21.3954
3009,21.4037
3010,21.4113
3011,21.4184
3012,21.4249
3013,21.4309
3014,21.4363
3015,21.4412
3016,21.4455
3017,21.4494
3018,21.4528
3019,21.4556
3020,21.458
3021,21.4599
3022,21.4613
3023,21.4623
3024,21.4628
3025,21.4629
3026,21.4625
3027,21.4617
3028,21.4604
3029,21.4587
3030,21.4566
3031,21.4541
3032,21.4512
3033,21.4478
3034,21.4441
3035,21.4399
3036,21.4354
3037,21.4304
3038,21.4251
3039,21.4194
3040,21.4133
3041,21.4069
3042,21.4
3043,21.411
3044,21.4753
3045,21.5299
3046,21.5755
3047,21.6128
3048,21.6424
3049,21.665
3050,21.6811
3051,21.6912
3052,21.6957
3053,21.6949
3054,21.6891
3055,21.678
3056,21.8665
3057,22.1421
3058,22.4039
3059,22.6482
3060,22.8716
3061,23.0707
3062,23.2428
3063,23.385
3064,23.4951
3065,23.571
3066,23.6109
3067,23.6131
3068,23.5766
3069,23.5004
3070,23.3836
3071,23.2262
3072,23.0281
3073,22.7898
3074,22.5125
3075,22.1975
3076,21.847
3077,21.4634
3078,21.3396
3079,21.3365
3080,21.3329
3081,21.3286
3082,21.3238
3083,21.3183
3084,21.3122
3085,21.3055
3086,21.298
3087,21.2899
3088,21.281
3089,21.2714
3090,21.261
3091,21.2498
3092,21.2378
3093,21.3274
3094,21.4683
3095,21.5572
3096,21.5968
3097,21.5889
3098,21.534
3099,21.6238
3100,21.7262
3101,21.8257
3102,21.9219
3103,22.0145
3104,22.1032
3105,22.1878
3106,22.268
3107,22.3438
3108,22.4149
3109,22.4814
3110,22.5433
3111,22.6004
3112,22.653
3113,22.701
3114,22.7446
3115,22.7838
3116,22.8189
3117,22.8498
3118,22.8768
3119,22.9
3120,22.9196
3121,22.9358
3122,22.9487
3123,22.9585
3124,22.9654
3125,22.9695
3126,22.9712
3127,22.9705
3128,22.9677
3129,22.9631
3130,22.9567
3131,22.9489
3132,22.9399
3133,22.9299
3134,22.9192
3135,22.9079
3136,22.8964
3137,22.8848
3138,22.8734
3139,22.8625
3140,22.8522
3141,22.8427
3142,22.8343
3143,22.8271
3144,22.8212
3145,22.8168
3146,22.8139
3147,22.8127
3148,22.8131
3149,22.8153
3150,22.8192
3151,22.8842
3152,22.97
3153,23.0499
3154,23.1236
3155,23.1914
3156,23.2531
3157,23.3088
3158,23.3585
3159,23.4022
3160,23.44
3161,23.4718
3162,23.4977
3163,23.5176
3164,23.5315
3165,23.5395
3166,23.5414
3167,23.5372
3168,23.5269
3169,23.5103
3170,23.4874
3171,23.458
3172,23.4221
3173,23.3795
3174,23.3301
3175,23.2738
3176,23.2104
3177,23.217
3178,23.2298
3179,23.242
3180,23.2537
3181,23.2648
3182,23.2754
3183,23.2854
3184,23.2949
3185,23.304
3186,23.3125
3187,23.3207
3188,23.3284
3189,23.3357
3190,23.3426
3191,23.3491
3192,23.3553
3193,23.3612
3194,23.3668
3195,23.3722
3196,23.3772
3197,23.382
3198,23.3866
3199,23.391
3200,23.3952
3201,23.3993
3202,23.4031
3203,23.4069
3204,23.4104
3205,23.4139
3206,23.4172
3207,23.4205
3208,23.4236
3209,23.4267
3210,23.552
3211,23.8146
3212,24.057
3213,24.2793
3214,24.4819
3215,24.6654
3216,24.8306
3217,24.9786
3218,25.1103
3219,25.2269
3220,25.3294
3221,25.4189
3222,25.4962
3223,25.5624
3224,25.6182
3225,25.6644
3226,25.7017
3227,25.7306
3228,25.7518
3229,25.7657
3230,25.7727
3231,25.7733
3232,25.7677
3233,25.7564
3234,25.7396
3235,25.7176
3236,25.6908
3237,25.6594
3238,25.6238
3239,25.5842
3240,25.541
3241,25.4946
3242,25.4454
3243,25.3937
3244,25.34
3245,25.2847
3246,25.2283
3247,25.1713
3248,25.114
3249,25.0571
3250,25.0008
3251,24.9457
3252,24.8923
3253,24.8408
3254,24.7916
3255,24.7452
3256,24.7017
3257,24.6615
3258,24.6247
3259,24.5916
3260,24.5623
3261,24.5369
3262,24.5155
3263,24.498
3264,24.4844
3265,24.4747
3266,24.4688
3267,24.4664
3268,24.4675
3269,24.4718
3270,24.4792
3271,24.4893
3272,24.5019
3273,24.5167
3274,24.5335
3275,24.552
3276,24.572
3277,24.5931
3278,24.6151
3279,24.6378
3280,24.661
3281,24.6845
3282,24.7081
3283,24.7316
3284,24.7549
3285,24.7779
3286,24.8004
3287,24.8223
3288,24.8437
3289,24.8643
3290,24.8842
3291,24.9034
3292,24.9217
3293,24.9392
3294,24.9559
3295,24.9717
3296,24.9867
3297,25.0008
3298,25.0141
3299,25.0266
3300,25.0382
3301,25.049
3302,25.059
3303,25.0682
3304,25.0766
3305,25.0843
3306,25.0912
3307,25.0974
3308,25.1029
3309,25.1076
3310,25.1117
3311,25.1151
3312,25.1179
3313,25.1199
3314,25.1214
3315,25.1222
3316,25.1223
3317,25.1219
3318,25.1208
3319,25.1763
3320,25.2588
3321,25.3321
3322,25.3976
3323,25.4568
3324,25.5108
3325,25.561
3326,25.6084
3327,25.654
3328,25.6985
3329,25.7427
3330,25.787
3331,25.8315
3332,25.8762
3333,25.9205
3334,25.9635
3335,26.0037
3336,26.0392
3337,26.0674
3338,26.0851
3339,26.0884
3340,26.0727
3341,26.0326
3342,25.9622
3343,25.8549
3344,25.7036
3345,25.6637
3346,25.726
3347,25.7816
3348,25.8312
3349,25.8754
3350,25.9149
3351,25.95
3352,25.9814
3353,26.0095
3354,26.0346
3355,26.057
3356,26.0771
3357,26.0951
3358,26.1114
3359,26.126
3360,26.1392
3361,26.1511
3362,26.162
3363,26.1719
3364,26.1809
3365,26.1892
3366,26.1967
3367,26.2037
3368,26.2102
3369,26.2162
3370,26.2217
3371,26.2269
3372,26.2316
3373,26.236
3374,26.24
3375,26.2437
3376,26.2469
3377,26.2498
3378,26.2522
3379,26.2542
3380,26.2556
3381,26.2565
3382,26.2567
3383,26.2562
3384,26.2548
3385,26.2525
3386,26.2491
3387,26.2445
3388,26.2385
3389,26.231
3390,26.2216
3391,26.2103
3392,26.1967
3393,26.1806
3394,26.1617
3395,26.1396
3396,26.114
3397,26.0844
3398,26.0506
3399,26.012
3400,25.9682
3401,25.9188
3402,25.8631
3403,25.8008
3404,25.7313
3405,25.6543
3406,25.5693
3407,25.4761
3408,25.3744
3409,25.2642
3410,25.1458
3411,25.0594
3412,25.057
3413,25.0494
3414,25.0358
3415,25.0155
3416,24.9875
3417,24.9657
3418,24.9773
3419,24.9861
3420,24.992
3421,24.9947
3422,24.9938
3423,24.9892
3424,25.0037
3425,25.0325
3426,25.0571
3427,25.0778
3428,25.0945
3429,25.1073
3430,25.1163
3431,25.1215
3432,25.1228
3433,25.1203
3434,25.1139
3435,25.1035
3436,25.0892
3437,25.0891
3438,25.1187
3439,25.1462
3440,25.1719
3441,25.1958
3442,25.218
3443,25.2385
3444,25.2575
3445,25.275
3446,25.2912
3447,25.306
3448,25.3195
3449,25.332
3450,25.3433
3451,25.3536
3452,25.3629
3453,25.3714
3454,25.379
3455,25.3859
3456,25.3921
3457,25.3976
3458,25.4025
3459,25.4069
3460,25.4169
3461,25.4309
3462,25.4433
3463,25.4539
3464,25.4629
3465,25.4703
3466,25.4762
3467,25.4804
3468,25.4831
3469,25.4841
3470,25.4834
3471,25.4808
3472,25.4764
3473,25.4698
3474,25.461
3475,25.4498
3476,25.4358
3477,25.4332
3478,25.4333
3479,25.4334
3480,25.4335
3481,25.4335
3482,25.4335
3483,25.4436
3484,25.6348
3485,25.8036
3486,25.9517
3487,26.0805
3488,26.1914
3489,26.2857
3490,26.3645
3491,26.429
3492,26.48
3493,26.5184
3494,26.545
3495,26.5605
3496,26.5656
3497,26.5608
3498,26.5466
3499,26.5234
3500,26.4915
3501,26.4513
3502,26.4029
3503,26.3464
3504,26.2818
3505,26.2091
3506,26.128
3507,26.0383
3508,25.9397
3509,25.8318
3510,25.7141
3511,25.5862
3512,25.5124
3513,25.4999
3514,25.4837
3515,25.4635
3516,25.4395
3517,25.4114
3518,25.3792
3519,25.3678
3520,25.3604
3521,25.3524
3522,25.3437
3523,25.3342
3524,25.3238
3525,25.3126
3526,25.3004
3527,25.2872
3528,25.273
3529,25.2576
3530,25.2411
3531,25.2233
3532,25.2041
3533,25.1836
3534,25.1617
3535,25.1382
3536,25.1132
3537,25.1395
3538,25.2042
3539,25.2643
3540,25.3195
3541,25.3696
3542,25.4143
3543,25.4533
3544,25.4865
3545,25.5136
3546,25.5344
3547,25.5487
3548,25.5564
3549,25.5573
3550,25.5513
3551,25.5381
3552,25.5177
3553,25.4899
3554,25.4546
3555,25.4115
3556,25.3606
3557,25.3017
3558,25.5468
3559,25.8011
3560,26.044
3561,26.2737
3562,26.4889
3563,26.6884
3564,26.8716
3565,27.038
3566,27.187
3567,27.3186
3568,27.4327
3569,27.5292
3570,27.608
3571,27.6691
3572,27.7123
3573,27.7373
3574,27.7439
3575,27.7316
3576,27.6998
3577,27.6479
3578,27.5751
3579,27.4804
3580,27.3629
3581,27.2217
3582,27.0557
3583,26.864
3584,26.6456
3585,26.4
3586,26.3821
3587,26.3779
3588,26.3715
3589,26.3627
3590,26.3896
3591,26.5609
3592,26.7235
3593,26.8769
3594,27.021
3595,27.1555
3596,27.2805
3597,27.3961
3598,27.5024
3599,27.5995
3600,27.6878
3601,27.7674
3602,27.8387
3603,27.902
3604,27.9574
3605,28.0053
3606,28.046
3607,28.0795
3608,28.1062
3609,28.1262
3610,28.1395
3611,28.1464
3612,28.147
3613,28.1412
3614,28.1291
3615,28.1109
3616,28.0865
3617,28.0559
3618,28.0193
3619,27.9767
3620,27.9282
3621,27.874
3622,27.8142
3623,27.7492
3624,27.6793
3625,27.6049
3626,27.5266
3627,27.4448
3628,27.3603
3629,27.2739
3630,27.1863
3631,27.0985
3632,27.0113
3633,26.9257
3634,26.8424
3635,26.7624
3636,26.6862
3637,26.6146
3638,26.548
3639,26.4866
3640,26.4307
3641,26.3801
3642,26.3347
3643,26.2941
3644,26.2579
3645,26.2254
3646,26.196
3647,26.169
3648,26.1435
