Iteration, Estimate
1895,23.0147
1896,23.0031
1897,22.9923
1898,22.9828
1899,22.9748
1900,22.9688
1901,22.9766
1902,22.9762
1903,22.9797
1904,22.9878
1905,23.0016
1906,23.0221
1907,23.0505
1908,23.0882
1909,23.1369
1910,23.1984
1911,23.2677
1912,23.3619
1913,23.4766
1914,23.6152
1915,23.7817
1916,23.9808
1917,24.2176
1918,24.4982
1919,24.8294
1920,25.219
1921,25.5991
1922,25.5976
1923,25.5967
1924,25.5963
1925,25.5965
1926,25.5973
1927,25.5986
1928,25.6005
1929,25.603
1930,25.606
1931,25.5604
1932,25.2682
1933,25.0394
1934,24.8619
1935,24.726
1936,24.6237
1937,24.5489
1938,24.4964
1939,24.462
1940,24.4423
1941,24.4513
1942,24.4532
1943,24.4631
1944,24.4792
1945,24.5005
1946,24.526
1947,24.5547
1948,24.586
1949,24.6194
1950,24.6545
1951,24.6882
1952,24.7253
1953,24.7629
1954,24.801
1955,24.8391
1956,24.81
1957,24.7891
1958,24.7784
1959,24.7758
1960,24.7798
1961,24.7808
1962,24.7942
1963,24.8109
1964,24.83
1965,24.851
1966,24.8731
1967,24.8961
1968,24.9194
1969,24.9428
1970,24.9659
1971,24.9837
1972,25.0057
1973,25.0268
1974,25.0469
1975,25.066
1976,25.084
1977,25.1008
1978,25.1164
1979,25.1308
1980,25.144
1981,25.146
1982,25.1566
1983,25.1659
1984,25.174
1985,25.1808
1986,25.1863
1987,25.1907
1988,25.1939
1989,25.1959
1990,25.1968
1991,25.1891
1992,25.1877
1993,25.1853
1994,25.182
1995,25.1779
1996,25.173
1997,25.1675
1998,25.1616
1999,25.1552
2000,25.1486
2001,25.1391
2002,25.1324
2003,25.1257
2004,25.1193
2005,25.1133
2006,25.1077
2007,25.1027
2008,25.0985
2009,25.0951
2010,25.0925
2011,25.0993
2012,25.0989
2013,25.0998
2014,25.102
2015,25.1055
2016,25.1103
2017,25.1166
2018,25.1242
2019,25.1332
2020,25.1434
2021,25.163
2022,25.176
2023,25.1903
2024,25.2059
2025,25.2228
2026,25.1905
2027,25.0513
2028,24.9279
2029,24.8217
2030,24.734
2031,24.6651
2032,24.617
2033,24.5895
2034,24.5826
2035,24.5962
2036,24.6301
2037,24.6836
2038,24.7557
2039,24.8452
2040,24.9507
2041,25.0127
2042,25.0697
2043,25.1519
2044,25.2617
2045,25.3109
2046,25.026
2047,24.7661
2048,24.5308
2049,24.3192
2050,24.1302
2051,23.9593
2052,23.8112
2053,23.6812
2054,23.5682
2055,23.471
2056,23.3884
2057,23.3196
2058,23.2637
2059,23.2201
2060,23.1886
2061,23.1687
2062,23.1607
2063,23.1647
2064,23.181
2065,23.2104
2066,23.2536
2067,23.3117
2068,23.386
2069,23.4777
2070,23.5887
2071,23.7291
2072,23.8838
2073,24.0627
2074,24.2671
2075,24.4977
2076,24.7546
2077,25.0367
2078,25.2913
2079,25.2893
2080,25.2889
2081,25.2949
2082,25.2974
2083,25.3013
2084,25.3065
2085,25.3129
2086,25.3204
2087,25.329
2088,25.3001
2089,25.272
2090,25.1555
2091,25.0224
2092,24.9192
2093,24.8352
2094,24.7676
2095,24.7143
2096,24.6733
2097,24.643
2098,24.6222
2099,24.6098
2100,24.6051
2101,24.6077
2102,24.6168
2103,24.6322
2104,24.6538
2105,24.6816
2106,24.6476
2107,24.5882
2108,24.5367
2109,24.4926
2110,24.4555
2111,24.4273
2112,24.4035
2113,24.3865
2114,24.3763
2115,24.3733
2116,24.3781
2117,24.381
2118,24.3587
2119,24.3457
2120,24.3418
2121,24.3469
2122,24.3614
2123,24.3858
2124,24.4217
2125,24.4705
2126,24.437
2127,24.1823
2128,23.9746
2129,23.8061
2130,23.6701
2131,23.5568
2132,23.4702
2133,23.4021
2134,23.3494
2135,23.3092
2136,23.2795
2137,23.2582
2138,23.2437
2139,23.2348
2140,23.2304
2141,23.2398
2142,23.2418
2143,23.2461
2144,23.2521
2145,23.2593
2146,23.2676
2147,23.2767
2148,23.2862
2149,23.296
2150,23.3061
2151,23.3041
2152,23.265
2153,23.2307
2154,23.2009
2155,23.1755
2156,23.1541
2157,23.1364
2158,23.1222
2159,23.1114
2160,23.0828
2161,23.0554
2162,23.027
2163,23.0022
2164,22.9809
2165,22.9628
2166,22.9476
2167,22.9353
2168,22.9254
2169,22.9177
2170,22.9121
2171,22.9116
2172,22.9098
2173,22.9096
2174,22.9108
2175,22.9134
2176,22.9172
2177,22.922
2178,22.9277
2179,22.9342
2180,22.9412
2181,22.9447
2182,22.9522
2183,22.9596
2184,22.967
2185,22.9741
2186,22.9809
2187,22.6448
2188,22.3784
2189,22.1747
2190,22.0236
2191,21.9166
2192,21.8486
2193,21.8141
2194,21.8097
2195,21.8329
2196,21.8823
2197,21.9574
2198,22.0582
2199,22.1857
2200,22.3412
2201,22.5362
2202,22.7547
2203,22.9983
2204,22.9956
2205,22.9934
2206,22.9919
2207,22.9914
2208,22.9919
2209,22.9936
2210,22.9968
2211,23.0073
2212,23.0136
2213,23.0215
2214,23.0311
2215,23.0424
2216,23.0555
2217,23.0703
2218,23.087
2219,23.1054
2220,23.1255
2221,23.1421
2222,23.1651
2223,23.1895
2224,23.2149
2225,23.2414
2226,23.2688
2227,23.2968
2228,23.3252
2229,23.354
2230,23.3829
2231,23.3962
2232,23.425
2233,23.4536
2234,23.4817
2235,23.5093
2236,23.5117
2237,23.5055
2238,23.5008
2239,23.4978
2240,23.4965
2241,23.4826
2242,23.4855
2243,23.4905
2244,23.498
2245,23.508
2246,23.5208
2247,23.5363
2248,23.5548
2249,23.5762
2250,23.6006
2251,23.6336
2252,23.6638
2253,23.6966
2254,23.7319
2255,23.7693
2256,23.8085
2257,23.8488
2258,23.8768
2259,23.8835
2260,23.8897
2261,23.913
2262,23.9183
2263,23.9233
2264,23.9278
2265,23.932
2266,23.9357
2267,23.939
2268,23.942
2269,23.9447
2270,23.9471
2271,23.967
2272,23.9686
2273,23.9698
2274,23.9706
2275,23.9711
2276,23.9713
2277,23.9711
2278,23.9704
2279,23.9693
2280,23.9678
2281,23.9688
2282,23.9664
2283,23.9607
2284,23.9487
2285,23.9433
2286,23.9457
2287,23.9488
2288,23.9441
2289,23.9215
2290,23.7697
2291,23.6344
2292,23.5232
2293,23.4286
2294,23.3486
2295,23.2812
2296,23.2249
2297,23.1782
2298,23.1398
2299,23.1085
2300,23.0835
2301,23.0573
2302,23.0421
2303,23.0307
2304,23.0226
2305,23.0173
2306,23.0143
2307,23.0133
2308,23.014
2309,23.0162
2310,23.0197
2311,23.0135
2312,23.0191
2313,23.0255
2314,23.0327
2315,23.0406
2316,23.049
2317,23.058
2318,23.0676
2319,23.0779
2320,23.0891
2321,23.0999
2322,23.1129
2323,23.1269
2324,23.1423
2325,23.1589
2326,23.1771
2327,23.1969
2328,23.2183
2329,23.2415
2330,23.2667
2331,23.2429
2332,23.2202
2333,23.1982
2334,23.1769
2335,23.1567
2336,23.1379
2337,23.1208
2338,23.1058
2339,23.0937
2340,23.0853
2341,23.0822
2342,23.0842
2343,23.0933
2344,23.1112
2345,23.14
2346,23.182
2347,23.2402
2348,23.3185
2349,23.3239
2350,23.3103
2351,23.3135
2352,23.3249
2353,23.3474
2354,23.3803
2355,23.4232
2356,23.4754
2357,23.5364
2358,23.6054
2359,23.67
2360,23.6116
2361,23.558
2362,23.5089
2363,23.4645
2364,23.4247
2365,23.3895
2366,23.3589
2367,23.3327
2368,23.3107
2369,23.2926
2370,23.2784
2371,23.271
2372,23.2645
2373,23.2615
2374,23.2621
2375,23.2661
2376,23.2732
2377,23.2833
2378,23.2965
2379,23.3125
2380,23.3312
2381,23.3576
2382,23.3816
2383,23.4081
2384,23.437
2385,23.4453
2386,23.4457
2387,23.4494
2388,23.4557
2389,23.4642
2390,23.4746
2391,23.4902
2392,23.504
2393,23.5193
2394,23.5361
2395,23.5542
2396,23.5738
2397,23.5949
2398,23.6177
2399,23.6423
2400,23.669
2401,23.6949
2402,23.7268
2403,23.7618
2404,23.8002
2405,23.8424
2406,23.8894
2407,23.9419
2408,24.0003
2409,24.0657
2410,24.1389
2411,24.1994
2412,24.2196
2413,24.2155
2414,24.2128
2415,24.2113
2416,24.2111
2417,24.2122
2418,24.2147
2419,24.2185
2420,24.2238
2421,24.2298
2422,24.2384
2423,24.2486
2424,24.2607
2425,24.2749
2426,24.2912
2427,24.3098
2428,24.3309
2429,24.3545
2430,24.3808
2431,24.4254
2432,24.4579
2433,24.4939
2434,24.5335
2435,24.577
2436,24.6245
2437,24.6765
2438,24.733
2439,24.7945
2440,24.5625
2441,24.3303
2442,24.1162
2443,23.9363
2444,23.7853
2445,23.6589
2446,23.5533
2447,23.4653
2448,23.392
2449,23.331
2450,23.2806
2451,23.2401
2452,23.2059
2453,23.1778
2454,23.1548
2455,23.1361
2456,23.121
2457,23.1088
2458,23.0991
2459,23.0916
2460,23.0859
2461,23.0709
2462,23.0684
2463,23.0674
2464,23.0681
2465,23.0705
2466,23.0749
2467,23.0817
2468,23.0913
2469,23.1044
2470,23.1214
2471,23.1402
2472,23.168
2473,23.2026
2474,23.2455
2475,23.2982
2476,23.3625
2477,23.4404
2478,23.5344
2479,23.6471
2480,23.7816
2481,23.9424
2482,24.1309
2483,24.3524
2484,24.5967
2485,24.6086
2486,24.6209
2487,24.6334
2488,24.6458
2489,24.6577
2490,24.6686
2491,24.6936
2492,24.6541
2493,24.6002
2494,24.5484
2495,24.4988
2496,24.4511
2497,24.4053
2498,24.3613
2499,24.319
2500,24.2783
2501,24.2433
2502,24.2055
2503,24.1691
2504,24.1338
2505,24.0995
2506,24.0662
2507,24.0339
2508,24.0025
2509,23.972
2510,23.9424
2511,23.9059
2512,23.8779
2513,23.8508
2514,23.8244
2515,23.7989
2516,23.7742
2517,23.7504
2518,23.7276
2519,23.706
2520,23.6855
2521,23.6459
2522,23.6285
2523,23.6128
2524,23.5991
2525,23.588
2526,23.5798
2527,23.5751
2528,23.5745
2529,23.5787
2530,23.5884
2531,23.5984
2532,23.622
2533,23.6544
2534,23.6969
2535,23.7508
2536,23.818
2537,23.9003
2538,23.9997
2539,24.1182
2540,24.2581
2541,24.43
2542,24.6198
2543,24.8377
2544,25.0856
2545,25.3537
2546,25.4517
2547,25.4592
2548,25.4659
2549,25.4718
2550,25.4768
2551,25.4835
2552,25.4866
2553,25.4888
2554,25.4337
2555,25.3522
2556,25.2871
2557,25.2356
2558,25.1952
2559,25.1641
2560,25.1404
2561,25.1155
2562,25.1022
2563,25.0928
2564,25.0865
2565,25.0824
2566,25.0802
2567,25.0793
2568,25.0794
2569,25.0803
2570,25.0819
2571,25.0849
2572,25.0876
2573,25.0906
2574,25.094
2575,25.0978
2576,25.1022
2577,25.1071
2578,25.1124
2579,25.1181
2580,24.9462
2581,24.6538
2582,24.3901
2583,24.1683
2584,23.9842
2585,23.8337
2586,23.7134
2587,23.6205
2588,23.5525
2589,23.5073
2590,23.4834
2591,23.4839
2592,23.4989
2593,23.5319
2594,23.5498
2595,23.521
2596,23.509
2597,23.5108
2598,23.5233
2599,23.543
2600,23.5665
2601,23.5845
2602,23.6054
2603,23.6202
2604,23.6263
2605,23.6215
2606,23.6044
2607,23.5743
2608,23.5314
2609,23.4765
2610,23.4114
2611,23.3324
2612,23.2531
2613,23.1701
2614,23.086
2615,23.0031
2616,22.9233
2617,22.8482
2618,22.7793
2619,22.7173
2620,22.663
2621,22.6215
2622,22.5833
2623,22.5236
2624,22.4319
2625,22.3556
2626,22.2923
2627,22.2401
2628,22.1975
2629,22.1632
2630,22.136
2631,22.1132
2632,22.0975
2633,22.0867
2634,22.0801
2635,22.0775
2636,22.0784
2637,22.0827
2638,22.09
2639,22.1003
2640,22.1134
2641,22.1277
2642,22.146
2643,22.1669
2644,22.1902
2645,22.2159
2646,22.2437
2647,22.2737
2648,22.3055
2649,22.339
2650,22.3738
2651,22.3634
2652,22.3149
2653,22.2655
2654,22.216
2655,22.1668
2656,22.1185
2657,22.0714
2658,22.0258
2659,21.982
2660,21.9402
2661,21.9114
2662,21.8739
2663,21.8387
2664,21.8058
2665,21.7752
2666,21.7468
2667,21.7207
2668,21.6967
2669,21.6748
2670,21.6551
2671,21.6468
2672,21.6315
2673,21.6184
2674,21.6078
2675,21.5996
2676,21.594
2677,21.5914
2678,21.5921
2679,21.5966
2680,21.6056
2681,21.6153
2682,21.6359
2683,21.664
2684,21.7009
2685,21.7487
2686,21.8094
2687,21.8861
2688,21.9822
2689,21.9822
2690,21.9715
2691,21.9698
2692,21.9627
2693,21.9572
2694,21.9531
2695,21.9502
2696,21.9483
2697,21.9474
2698,21.9472
2699,21.9477
2700,21.9486
2701,21.9407
2702,21.9424
2703,21.9444
2704,21.9464
2705,21.9485
2706,21.9505
2707,21.9523
2708,21.9539
2709,21.9553
2710,21.9563
2711,21.9344
2712,21.9348
2713,21.9347
2714,21.9343
2715,21.9333
2716,21.9318
2717,21.9298
2718,21.9273
2719,21.9242
2720,21.9205
2721,21.9041
2722,21.8991
2723,21.8936
2724,21.8874
2725,21.8804
2726,21.8728
2727,21.8645
2728,21.8555
2729,21.846
2730,21.8358
2731,21.8262
2732,21.8149
2733,21.803
2734,21.7906
2735,21.7777
2736,21.7642
2737,21.7505
2738,21.7365
2739,21.7224
2740,21.7083
2741,21.7032
2742,21.6896
2743,21.6765
2744,21.6643
2745,21.6532
2746,21.6437
2747,21.6361
2748,21.631
2749,21.6289
2750,21.6306
2751,21.6539
2752,21.6663
2753,21.6858
2754,21.7139
2755,21.7524
2756,21.8034
2757,21.8696
2758,21.9539
2759,22.06
2760,22.1923
2761,22.3714
2762,22.5727
2763,22.8186
2764,23.1181
2765,23.4812
2766,23.9201
2767,23.8759
2768,23.7081
2769,23.5486
2770,23.3979
2771,23.2606
2772,23.1289
2773,23.0071
2774,22.8952
2775,22.7932
2776,22.7011
2777,22.6187
2778,22.546
2779,22.4828
2780,22.4289
2781,22.3786
2782,22.3432
2783,22.317
2784,22.3001
2785,22.2928
2786,22.2954
2787,22.3083
2788,22.3321
2789,22.3675
2790,22.4156
2791,22.4536
2792,22.2723
2793,22.1238
2794,22.0028
2795,21.9049
2796,21.8262
2797,21.7636
2798,21.7142
2799,21.676
2800,21.6472
2801,21.6273
2802,21.6128
2803,21.6036
2804,21.599
2805,21.5981
2806,21.6002
2807,21.6049
2808,21.6116
2809,21.6201
2810,21.6299
2811,21.6569
2812,21.6686
2813,21.681
2814,21.6939
2815,21.7073
2816,21.7211
2817,21.735
2818,21.7492
2819,21.7634
2820,21.7776
2821,21.808
2822,21.8222
2823,21.8364
2824,21.8504
2825,21.8644
2826,21.8781
2827,21.8916
2828,21.9049
2829,21.9181
2830,21.931
2831,21.9423
2832,21.9549
2833,21.9673
2834,21.9794
2835,21.9913
2836,22.003
2837,22.0145
2838,22.0257
2839,22.0366
2840,22.0473
2841,22.0388
2842,22.0488
2843,22.0586
2844,22.0679
2845,22.0769
2846,22.0855
2847,22.0939
2848,22.102
2849,22.1098
2850,22.1174
2851,22.1186
2852,22.1254
2853,22.1318
2854,22.1379
2855,22.1436
2856,22.1491
2857,22.1544
2858,22.1595
2859,22.1644
2860,22.1691
2861,22.1792
2862,22.1835
2863,22.1876
2864,22.1916
2865,22.1954
2866,22.1991
2867,22.2026
2868,22.2059
2869,22.2092
2870,22.2122
2871,22.2387
2872,22.2415
2873,22.2442
2874,22.2468
2875,22.2493
2876,22.2516
2877,22.2539
2878,22.2561
2879,22.2582
2880,22.2601
2881,22.2812
2882,22.2831
2883,22.2849
2884,22.2868
2885,22.2887
2886,22.2906
2887,22.2926
2888,22.2947
2889,22.2969
2890,22.2992
2891,22.2976
2892,22.3003
2893,22.3034
2894,22.3067
2895,22.3103
2896,22.3143
2897,22.3187
2898,22.3235
2899,22.3289
2900,22.3348
2901,22.3295
2902,22.3365
2903,22.3441
2904,22.3524
2905,22.3615
2906,22.3713
2907,22.3818
2908,22.3931
2909,22.4053
2910,22.4182
2911,22.4252
2912,22.4397
2913,22.455
2914,22.471
2915,22.4878
2916,22.5052
2917,22.5232
2918,22.5418
2919,22.5608
2920,22.5802
2921,22.5946
2922,22.6143
2923,22.634
2924,22.6536
2925,22.673
2926,22.692
2927,22.7105
2928,22.7284
2929,22.7454
2930,22.7615
2931,22.7717
2932,22.7857
2933,22.7984
2934,22.81
2935,22.8203
2936,22.8293
2937,22.8371
2938,22.8436
2939,22.8488
2940,22.8528
2941,22.8506
2942,22.8523
2943,22.8531
2944,22.8529
2945,22.8519
2946,22.8502
2947,22.8479
2948,22.8452
2949,22.8421
2950,22.8387
2951,22.841
2952,22.8375
2953,22.834
2954,22.8307
2955,22.8277
2956,22.8249
2957,22.8224
2958,22.8203
2959,22.8188
2960,22.8179
2961,22.8332
2962,22.8335
2963,22.8345
2964,22.8362
2965,22.8385
2966,22.8416
2967,22.8454
2968,22.8499
2969,22.855
2970,22.8609
2971,22.8811
2972,22.8883
2973,22.8962
2974,22.9047
2975,22.9138
2976,22.9234
2977,22.9336
2978,22.9443
2979,22.9555
2980,22.9671
2981,22.9861
2982,22.9987
2983,23.0116
2984,23.0249
2985,23.0383
2986,23.0521
2987,23.0662
2988,23.0805
2989,23.0951
2990,23.1098
2991,23.1233
2992,23.1384
2993,23.1536
2994,23.169
2995,23.1844
2996,23.2
2997,23.2157
2998,23.2314
2999,23.247
3000,23.2626
3001,23.2803
3002,23.296
3003,23.3117
3004,23.3274
3005,23.343
3006,23.3585
3007,23.3738
3008,23.389
3009,23.404
3010,23.4187
3011,23.4377
3012,23.4523
3013,23.4667
3014,23.481
3015,23.4952
3016,23.5092
3017,23.5231
3018,23.5369
3019,23.5505
3020,23.564
3021,23.576
3022,23.5892
3023,23.6022
3024,23.615
3025,23.6277
3026,23.6402
3027,23.6525
3028,23.6647
3029,23.6765
3030,23.6879
3031,23.6967
3032,23.7078
3033,23.7186
3034,23.729
3035,23.7391
3036,23.7414
3037,23.6666
3038,23.5927
3039,23.5203
3040,23.4499
3041,23.378
3042,23.3139
3043,23.2542
3044,23.1997
3045,23.1515
3046,23.1105
3047,23.0782
3048,23.0559
3049,23.0453
3050,23.0482
3051,23.0578
3052,23.095
3053,23.1536
3054,23.2371
3055,23.3497
3056,23.4965
3057,23.683
3058,23.9075
3059,23.913
3060,23.9183
3061,23.9381
3062,23.943
3063,23.9361
3064,23.9236
3065,23.9099
3066,23.895
3067,23.879
3068,23.8617
3069,23.8431
3070,23.8234
3071,23.8191
3072,23.7971
3073,23.7739
3074,23.7497
3075,23.7244
3076,23.698
3077,23.6705
3078,23.6422
3079,23.6131
3080,23.5833
3081,23.5537
3082,23.5226
3083,23.4912
3084,23.4598
3085,23.4285
3086,23.3976
3087,23.3674
3088,23.3382
3089,23.3105
3090,23.2848
3091,23.2619
3092,23.2419
3093,23.226
3094,23.215
3095,23.21
3096,23.2123
3097,23.2232
3098,23.2442
3099,23.2773
3100,23.3249
3101,23.387
3102,23.4717
3103,23.58
3104,23.7159
3105,23.8842
3106,23.6392
3107,23.256
3108,22.9421
3109,22.6943
3110,22.5109
3111,22.3876
3112,22.335
3113,22.3536
3114,22.4508
3115,22.6381
3116,22.9313
3117,23.3523
3118,23.8413
3119,23.8324
3120,23.8242
3121,23.8248
3122,23.8181
3123,23.8127
3124,23.8089
3125,23.8072
3126,23.8083
3127,23.8127
3128,23.8212
3129,23.8345
3130,23.8537
3131,23.8966
3132,23.9312
3133,23.9756
3134,23.9513
3135,23.1553
3136,22.5275
3137,22.0295
3138,21.6325
3139,21.3142
3140,21.0577
3141,20.8537
3142,20.6848
3143,20.547
3144,20.4342
3145,20.3417
3146,20.2657
3147,20.2033
3148,20.1521
3149,20.1102
3150,20.0761
3151,20.0386
3152,20.0166
3153,19.9992
3154,19.9858
3155,19.9756
3156,19.9683
3157,19.9632
3158,19.96
3159,19.9584
3160,19.958
3161,19.9453
3162,19.947
3163,19.9493
3164,19.9524
3165,19.956
3166,19.9602
3167,19.9651
3168,19.9707
3169,19.9771
3170,19.9846
3171,19.9905
3172,20.0016
3173,20.0152
3174,20.0323
3175,20.0537
3176,20.0807
3177,20.1149
3178,20.1582
3179,20.213
3180,20.2822
3181,20.3645
3182,20.4746
3183,20.6131
3184,20.7869
3185,21.0042
3186,21.2753
3187,21.6119
3188,22.0279
3189,22.5384
3190,23.1593
3191,23.9014
3192,23.9229
3193,23.8735
3194,23.8295
3195,23.7901
3196,23.755
3197,23.7237
3198,23.6959
3199,23.6711
3200,23.649
3201,23.6429
3202,23.6251
3203,23.609
3204,23.5943
3205,23.5808
3206,23.568
3207,23.5561
3208,23.5447
3209,23.5337
3210,23.5229
3211,23.5282
3212,23.5175
3213,23.5065
3214,23.4953
3215,23.4838
3216,23.4719
3217,23.4596
3218,23.4468
3219,23.4335
3220,23.4196
3221,23.4046
3222,23.3895
3223,23.3737
3224,23.3572
3225,23.3401
3226,23.322
3227,23.3033
3228,23.284
3229,23.2641
3230,23.2436
3231,23.2099
3232,23.1884
3233,23.1665
3234,23.1444
3235,23.1223
3236,23.1002
3237,23.0783
3238,23.0569
3239,23.036
3240,23.0161
3241,22.9942
3242,22.9769
3243,22.9613
3244,22.9479
3245,22.9372
3246,22.9296
3247,22.9258
3248,22.9262
3249,22.9316
3250,22.9426
3251,22.9593
3252,22.9836
3253,23.0155
3254,23.056
3255,23.1058
3256,23.1658
3257,23.2366
3258,23.3192
3259,23.4141
3260,23.5218
3261,23.6543
3262,23.789
3263,23.9377
3264,24.1012
3265,24.2805
3266,24.4774
3267,24.6944
3268,24.7925
3269,24.883
3270,24.9682
3271,25.0204
3272,25.0645
3273,25.1118
3274,25.1624
3275,25.2165
3276,25.2339
3277,25.2229
3278,25.2059
3279,25.1827
3280,25.1535
3281,25.1253
3282,25.0851
3283,25.04
3284,24.9907
3285,24.9379
3286,24.8739
3287,24.5534
3288,24.3028
3289,24.1094
3290,23.9628
3291,23.8531
3292,23.7776
3293,23.7296
3294,23.7054
3295,23.7025
3296,23.7194
3297,23.7553
3298,23.8104
3299,23.8038
3300,23.6331
3301,23.4843
3302,23.3744
3303,23.2883
3304,23.2224
3305,23.1742
3306,23.1411
3307,23.1214
3308,23.1135
3309,23.1161
3310,23.128
3311,23.1401
3312,23.168
3313,23.2027
3314,23.2434
3315,23.2894
3316,23.3398
3317,23.3941
3318,23.4513
3319,23.5108
3320,23.5717
3321,23.6368
3322,23.6985
3323,23.76
3324,23.8212
3325,23.8825
3326,23.9449
3327,24.0099
3328,23.9069
3329,23.8163
3330,23.7398
3331,23.6819
3332,23.6285
3333,23.5846
3334,23.549
3335,23.5204
3336,23.4981
3337,23.4813
3338,23.4692
3339,23.4615
3340,23.4576
3341,23.4533
3342,23.4563
3343,23.4624
3344,23.4716
3345,23.4838
3346,23.4992
3347,23.5178
3348,23.5398
3349,23.5655
3350,23.5952
3351,23.6247
3352,23.6634
3353,23.7072
3354,23.7567
3355,23.7098
3356,23.5344
3357,23.374
3358,23.2287
3359,23.0983
3360,22.9825
3361,22.8795
3362,22.7916
3363,22.7168
3364,22.6543
3365,22.6036
3366,22.5641
3367,22.5351
3368,22.5162
3369,22.5068
3370,22.5065
3371,22.518
3372,22.5348
3373,22.5597
3374,22.5926
3375,22.6334
3376,22.6818
3377,22.738
3378,22.8018
3379,22.8732
3380,22.9522
3381,23.0443
3382,23.1386
3383,23.2404
3384,23.3495
3385,23.4657
3386,23.5885
3387,23.7175
3388,23.852
3389,23.9911
3390,24.134
3391,24.2871
3392,24.4264
3393,24.4342
3394,24.4428
3395,24.4523
3396,24.4271
3397,24.4045
3398,24.3859
3399,24.3707
3400,24.3582
3401,24.3378
3402,24.3296
3403,24.3231
3404,24.3179
3405,24.3136
3406,24.3101
3407,24.3074
3408,24.3052
3409,24.3033
3410,24.3018
3411,24.2862
3412,24.2849
3413,24.2836
3414,24.282
3415,24.2804
3416,24.2787
3417,24.2767
3418,24.2746
3419,24.2723
3420,24.2697
3421,24.2657
3422,24.2625
3423,24.2588
3424,24.255
3425,24.2509
3426,24.2465
3427,24.2419
3428,24.2372
3429,24.2322
3430,24.227
3431,24.2296
3432,24.2241
3433,24.2184
3434,24.2127
3435,24.2069
3436,24.1451
3437,23.971
3438,23.8254
3439,23.7056
3440,23.6093
3441,23.5435
3442,23.4885
3443,23.4521
3444,23.4333
3445,23.4313
3446,23.4458
3447,23.4767
3448,23.5243
3449,23.5891
3450,23.6715
3451,23.7914
3452,23.9123
3453,24.0544
3454,24.1288
3455,24.1247
3456,24.1209
3457,24.1172
3458,24.1137
3459,24.1104
3460,24.1073
3461,24.1214
3462,24.1186
3463,24.1159
3464,24.1133
3465,24.1107
3466,24.1082
3467,24.1056
3468,24.1029
3469,24.1002
3470,24.0971
3471,24.1047
3472,24.1011
3473,24.0973
3474,24.093
3475,24.0883
3476,24.083
3477,24.0773
3478,24.071
3479,24.0643
3480,24.057
3481,24.0357
3482,24.0275
3483,24.0189
3484,24.0098
3485,24.0003
3486,23.9907
3487,23.9811
3488,23.9714
3489,23.8816
3490,23.3215
3491,22.8456
3492,22.4716
3493,22.1658
3494,21.9161
3495,21.7129
3496,21.5482
3497,21.4159
3498,21.3111
3499,21.2303
3500,21.1707
3501,21.1189
3502,21.0971
3503,21.0934
3504,21.1082
3505,21.1429
3506,21.1994
3507,21.2808
3508,21.3911
3509,21.5355
3510,21.7206
3511,21.9491
3512,22.2419
3513,22.6056
3514,23.0547
3515,23.6058
3516,24.2775
3517,24.4365
3518,24.4243
3519,24.4118
3520,24.3993
3521,24.3941
3522,24.3815
3523,24.369
3524,24.3567
3525,24.3445
3526,24.3325
3527,24.3209
3528,24.3096
3529,24.2987
3530,24.2883
3531,24.2776
3532,24.2684
3533,24.2599
3534,24.2522
3535,24.2454
3536,24.2395
3537,24.2346
3538,24.2308
3539,24.1437
3540,24.0778
3541,24.0371
3542,24.0479
3543,24.0927
3544,24.17
3545,24.2313
3546,24.2407
3547,24.2522
3548,24.2658
3549,24.2816
3550,24.2996
3551,24.266
3552,24.1991
3553,24.1419
3554,24.0934
3555,24.0524
3556,24.0182
3557,23.9833
3558,23.9347
3559,23.8904
3560,23.8504
3561,23.8282
3562,23.7963
3563,23.7682
3564,23.7439
3565,23.7231
3566,23.7059
3567,23.6919
3568,23.6812
3569,23.6736
3570,23.669
3571,23.6872
3572,23.6882
3573,23.6919
3574,23.698
3575,23.7065
3576,23.7173
3577,23.7302
3578,23.7453
3579,23.7626
3580,23.782
3581,23.8183
3582,23.8416
3583,23.8668
3584,23.8937
3585,23.9225
3586,23.9531
3587,23.9854
3588,24.0194
3589,24.0553
3590,24.093
3591,24.1406
3592,24.1824
3593,24.2266
3594,24.2554
3595,24.2177
3596,24.1811
3597,24.1457
3598,24.1115
3599,24.0785
3600,24.0467
3601,24.0123
3602,23.983
3603,23.955
3604,23.9281
3605,23.9025
3606,23.8781
3607,23.8549
3608,23.8328
3609,23.8119
3610,23.7922
3611,23.7656
3612,23.7481
3613,23.7319
3614,23.7166
3615,23.7023
3616,23.6892
3617,23.6771
3618,23.666
3619,23.6559
3620,23.6467
3621,23.6333
3622,23.6256
3623,23.6186
3624,23.6121
3625,23.606
3626,23.5999
3627,23.5937
3628,23.5873
3629,23.5804
3630,23.5728
3631,23.5605
3632,23.5508
3633,23.5397
3634,23.5269
3635,23.5122
3636,23.4952
3637,23.476
3638,23.4545
3639,23.4306
3640,23.4047
3641,23.3848
3642,23.3553
3643,23.3244
3644,23.2926
3645,23.2602
3646,23.2279
3647,23.1962
3648,23.1658
3649,23.1375
3650,23.112
3651,23.0977
3652,23.0803
3653,23.0684
3654,23.0631
3655,23.0655
3656,23.0767
3657,23.0979
3658,23.1306
3659,23.176
3660,23.2356
3661,23.3126
3662,23.4051
3663,23.5166
3664,23.6489
3665,23.8035
